@relation sentiment
@attribute 1st_person numeric
@attribute 2nd_person numeric
@attribute 3nd_person numeric
@attribute coord_conj numeric
@attribute past_verb numeric
@attribute  future_verb numeric
@attribute  comma numeric
@attribute colon numeric
@attribute dash numeric
@attribute parenthesis numeric
@attribute ellipses numeric
@attribute common_noun numeric
@attribute  proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute slang numeric
@attribute upper numeric
@attribute all_length numeric
@attribute no_punc_length numeric
@attribute num_of_sent numeric
@attribute class {pos, neg}

@data
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,4.0,3.5,2,neg
0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,2,4.5,4.0,2,neg
1,0,0,1,1,0,0,0,0,0,0,5,0,1,0,1,0,7.0,6.5,2,neg
1,1,0,0,0,0,1,0,0,0,0,4,0,1,0,2,0,6.5,5.5,2,neg
2,0,0,0,0,0,0,0,0,0,2,3,0,3,0,4,0,9.0,7.5,2,neg
0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,3.0,1.66666666667,3,neg
0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,1,0,4.0,3.0,3,neg
1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,3.33333333333,2.33333333333,3,neg
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2.66666666667,2.0,3,neg
0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,3,2,3.5,2.5,2,neg
1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,4.5,4.0,2,neg
1,0,0,1,2,0,1,0,0,0,0,3,0,4,0,1,1,10.0,9.0,2,neg
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,3.0,2.5,2,neg
1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,4.5,3.5,2,neg
2,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,5.66666666667,4.66666666667,3,neg
1,0,0,0,1,0,0,0,1,0,0,3,2,3,0,1,0,7.0,6.0,2,neg
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,3.5,3.0,2,neg
3,0,1,2,0,0,1,0,0,0,0,9,0,1,0,1,0,14.0,12.0,2,neg
1,0,0,0,0,0,0,1,0,0,0,6,0,2,0,1,0,6.66666666667,5.66666666667,3,neg
0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,3.5,2,neg
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3.0,2.0,5,neg
1,0,1,2,0,0,1,2,0,0,0,5,0,2,0,2,0,7.66666666667,5.33333333333,3,neg
3,0,1,0,0,0,1,0,0,0,0,8,0,2,2,1,1,5.16666666667,4.16666666667,6,neg
4,0,0,0,1,0,1,0,0,0,0,4,0,2,0,1,0,8.0,6.33333333333,3,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,4.5,4.0,2,neg
1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,4.5,3.5,2,neg
0,0,3,1,2,0,3,0,0,0,0,6,1,0,1,1,0,10.3333333333,8.33333333333,3,neg
2,0,1,0,0,0,0,0,0,0,0,4,0,3,0,2,0,8.0,6.5,2,neg
1,0,0,0,1,0,0,0,0,0,0,7,0,2,1,1,3,3.83333333333,2.83333333333,6,neg
3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,5.5,5.0,2,neg
0,0,1,2,0,0,0,0,0,0,0,5,0,1,0,1,1,5.25,4.5,4,neg
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,4.0,3.0,2,neg
2,0,0,0,2,0,1,0,0,0,1,3,0,3,0,2,0,7.33333333333,6.0,3,neg
0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,2.33333333333,1.33333333333,3,neg
2,0,1,0,2,1,0,0,0,0,0,5,1,1,0,1,0,8.66666666667,8.0,3,neg
2,0,1,1,0,0,2,1,0,0,0,4,0,3,0,2,0,9.5,7.5,2,neg
3,3,1,0,0,0,2,0,0,0,0,4,0,1,0,2,0,10.3333333333,9.0,3,neg
0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,4.0,2.33333333333,3,neg
2,2,0,1,0,0,2,1,0,1,0,7,2,3,0,1,1,9.25,7.25,4,neg
3,0,0,1,2,0,0,0,0,0,0,5,0,2,0,1,0,7.0,6.33333333333,3,neg
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2.0,1.33333333333,3,neg
1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,6.5,5.5,2,neg
0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,5.5,5.0,2,neg
1,1,0,1,0,0,1,1,0,1,0,4,1,0,0,1,1,8.5,6.0,2,neg
2,0,0,0,0,0,0,0,0,0,1,5,0,4,3,1,2,6.33333333333,5.0,3,neg
2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,5.0,4.0,2,neg
0,1,0,0,1,0,0,0,0,0,0,4,0,1,1,1,0,4.33333333333,3.66666666667,3,neg
1,1,0,0,0,0,1,0,0,0,0,5,0,3,0,1,5,4.25,3.25,4,neg
2,1,0,0,0,0,0,1,0,2,0,9,1,0,0,2,0,13.5,10.5,2,neg
4,0,0,0,0,0,2,0,1,0,0,2,0,1,2,1,0,10.0,8.33333333333,3,neg
0,0,0,0,2,0,0,0,0,0,2,4,1,1,0,1,0,9.0,7.5,2,neg
2,1,0,2,0,0,1,0,0,0,0,2,0,2,3,1,0,9.5,8.5,2,neg
1,0,1,0,2,0,1,0,0,0,0,5,0,5,0,2,1,10.0,9.0,2,neg
2,0,1,0,2,0,0,0,0,0,0,3,0,1,0,1,0,7.0,6.5,2,neg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.5,2,neg
2,0,0,1,0,0,0,1,0,0,0,6,0,2,0,1,0,10.5,9.5,2,neg
0,0,1,2,0,1,0,0,0,0,0,6,2,2,1,1,0,6.0,5.0,5,neg
3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,4.66666666667,3.33333333333,3,neg
2,1,0,0,1,0,1,0,0,0,0,5,3,2,0,3,5,5.2,3.8,5,neg
1,0,1,1,1,0,1,0,2,0,0,6,3,2,0,1,0,6.5,4.75,4,neg
2,1,1,0,0,0,0,0,0,0,3,8,0,2,0,1,0,9.33333333333,7.33333333333,3,neg
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2.0,1.5,2,neg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.5,1.0,2,neg
3,0,0,1,0,0,4,0,0,0,0,3,0,5,0,2,1,14.0,11.5,2,neg
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,4.5,3.5,2,neg
0,0,0,2,0,0,0,2,0,0,1,5,2,1,0,1,0,7.0,5.0,4,neg
3,0,1,0,0,2,1,0,0,0,0,4,0,2,0,1,0,7.25,6.25,4,neg
1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,4.66666666667,3.66666666667,3,neg
3,1,0,1,0,0,2,0,0,0,0,7,0,2,0,2,0,11.0,8.66666666667,3,neg
1,0,1,0,2,1,1,0,0,0,0,3,1,0,0,1,1,8.66666666667,7.33333333333,3,neg
0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,3.5,2.0,2,neg
2,0,2,0,0,0,0,0,0,2,0,6,0,2,0,1,0,6.2,5.0,5,neg
2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,5.0,3.25,4,neg
2,0,2,0,0,0,0,0,1,0,0,5,0,1,0,1,0,4.8,3.8,5,neg
4,0,2,1,1,0,1,1,0,0,0,2,2,0,0,1,5,6.75,5.5,4,neg
0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,1,0,5.5,5.0,2,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2.0,1.5,2,neg
2,0,2,0,0,0,0,0,0,0,0,4,0,2,0,1,0,8.5,8.0,2,neg
1,0,1,1,2,1,0,0,0,0,2,8,0,1,0,1,0,8.33333333333,7.33333333333,3,neg
0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,4.5,3.75,4,neg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,1.5,2,neg
6,3,1,1,2,1,0,0,0,0,1,4,5,2,0,4,22,16.5,15.5,2,neg
5,1,1,0,0,0,0,0,0,0,0,1,1,2,0,2,0,10.3333333333,9.0,3,neg
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,4.5,3.5,2,neg
1,1,0,2,0,0,2,0,0,0,0,5,0,0,0,1,0,11.5,10.0,2,neg
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1.5,2,neg
2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,6.0,5.5,2,neg
2,0,2,1,0,1,0,0,0,0,0,3,3,5,0,1,0,10.0,9.33333333333,3,neg
2,0,0,0,2,0,1,0,0,0,0,5,0,0,1,1,0,6.5,5.5,2,neg
2,0,0,1,0,1,1,0,0,0,0,5,0,0,0,1,0,6.6,5.4,5,neg
0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,0,10.5,9.5,2,neg
2,2,0,0,1,0,2,0,0,0,0,11,0,1,0,1,1,5.5,4.33333333333,6,neg
1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,5.0,4.5,2,neg
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5.0,4.5,2,neg
0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,1,0,5.5,5.0,2,neg
2,0,0,0,1,0,0,0,0,1,0,3,0,1,0,1,1,4.25,3.25,4,neg
1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,5.33333333333,4.33333333333,3,neg
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3.5,3.0,2,neg
1,0,0,0,1,0,0,0,1,0,1,5,0,1,0,2,1,8.0,6.5,2,neg
1,0,0,2,0,0,0,2,0,0,0,9,1,2,0,3,1,5.83333333333,4.33333333333,6,neg
1,0,1,0,0,0,0,0,0,0,1,5,1,1,0,1,0,6.0,4.66666666667,3,neg
2,0,1,0,1,0,0,0,0,0,2,5,1,3,0,3,0,13.5,10.5,2,neg
1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,0,4.5,3.5,2,neg
3,0,0,1,0,0,1,0,0,0,0,8,0,0,0,1,0,12.5,11.0,2,neg
4,0,0,1,0,1,1,0,0,0,0,6,1,2,0,2,1,10.3333333333,9.33333333333,3,neg
1,0,1,0,2,0,0,0,0,0,0,5,0,1,0,1,0,6.33333333333,5.66666666667,3,neg
2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,6.5,5.5,2,neg
1,0,1,1,0,0,0,0,0,0,0,5,0,2,0,2,0,7.66666666667,6.66666666667,3,neg
1,1,0,1,0,0,0,0,1,0,0,10,0,1,0,1,1,9.33333333333,8.33333333333,3,neg
2,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,3.33333333333,2.66666666667,3,neg
0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,1,0,6.25,5.25,4,neg
1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,4.0,2.75,4,neg
1,0,0,1,1,0,1,0,0,0,0,5,0,1,0,1,0,6.75,5.5,4,neg
0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,4.5,3.5,2,neg
0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,3.5,2.0,2,neg
1,0,0,1,0,0,1,1,0,0,0,7,0,0,0,2,2,8.0,6.0,2,neg
2,0,1,2,0,0,0,1,0,0,0,3,4,0,0,1,1,6.25,5.0,4,neg
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.5,3.0,2,neg
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,4.5,3.5,2,neg
7,0,1,0,0,0,0,0,0,2,0,11,0,1,2,3,3,11.6666666667,9.66666666667,3,neg
1,1,1,0,0,0,0,0,0,0,0,2,0,2,0,3,0,6.0,5.5,2,neg
0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,1,1,5.0,3.5,2,neg
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,3.0,2.5,2,neg
2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,5.0,4.33333333333,3,neg
3,0,0,1,0,0,3,0,1,0,1,6,2,2,0,2,3,5.16666666667,3.66666666667,6,neg
1,0,3,2,4,0,2,0,0,0,0,7,1,0,0,1,2,10.0,8.66666666667,3,neg
0,0,0,1,1,0,0,0,0,0,0,3,0,4,0,1,0,6.5,5.5,2,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3.0,2.0,2,neg
1,0,0,0,3,1,0,0,0,0,0,2,0,2,2,1,0,5.75,4.75,4,neg
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,7.5,6.5,2,neg
1,0,0,1,0,0,1,0,0,0,1,3,0,1,1,1,3,4.25,3.0,4,neg
1,0,1,1,0,0,0,0,0,0,0,10,0,2,0,2,0,5.25,4.5,4,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3.5,3.0,2,neg
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,4.66666666667,4.0,3,neg
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2.75,1.75,4,neg
4,0,1,1,0,0,1,0,0,0,0,1,0,5,0,3,0,10.0,9.0,2,neg
2,0,1,1,2,0,1,0,0,0,0,8,0,0,0,1,1,8.66666666667,7.66666666667,3,neg
1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,6.0,5.5,2,neg
1,1,0,0,1,0,1,0,0,0,0,3,0,3,0,4,0,8.0,6.0,2,neg
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.0,2,neg
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,6.66666666667,6.0,3,neg
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2.66666666667,2.0,3,neg
0,0,0,2,2,0,0,0,0,0,0,3,0,3,0,1,1,10.5,9.5,2,neg
1,0,1,3,1,0,1,0,0,1,0,3,0,3,0,1,0,12.0,10.0,2,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3.5,2.5,2,neg
0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,1,0,6.33333333333,5.0,3,neg
1,0,0,0,1,0,1,0,0,0,0,5,2,5,0,1,2,6.25,5.0,4,neg
0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,5.0,4.5,2,neg
1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,5.33333333333,4.66666666667,3,neg
1,0,1,0,0,1,0,0,0,0,0,5,1,3,1,1,0,11.3333333333,9.33333333333,3,neg
1,0,0,1,0,0,0,1,0,0,0,4,2,0,0,1,0,7.5,5.0,2,neg
2,0,0,1,0,0,0,0,0,0,0,6,0,1,1,1,0,7.0,6.5,2,neg
3,0,1,2,0,1,0,0,0,0,0,2,0,2,0,2,0,8.0,7.0,3,neg
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,5.5,4.5,2,neg
1,0,1,1,0,0,1,0,0,0,0,3,0,2,0,1,0,10.0,8.5,2,neg
2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,5.5,5.0,2,neg
1,0,1,0,0,0,0,0,0,0,0,9,2,1,0,2,0,8.0,7.33333333333,3,neg
0,0,0,0,1,0,0,0,0,0,1,5,0,3,0,1,0,5.33333333333,4.66666666667,3,neg
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.5,2.0,2,neg
1,0,1,0,1,0,2,0,0,0,0,3,2,2,0,1,0,11.0,8.5,2,neg
1,0,1,1,0,0,1,0,0,0,0,3,0,2,0,1,0,10.0,8.5,2,neg
2,0,1,0,1,0,0,0,0,0,0,8,1,2,0,1,0,9.66666666667,8.66666666667,3,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3.0,2.33333333333,3,neg
1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,6.0,5.5,2,neg
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,6.0,5.0,2,neg
0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,5.5,4.5,2,neg
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,4.0,3.5,2,neg
3,2,0,0,0,0,0,0,0,0,0,5,0,2,1,2,0,7.33333333333,6.33333333333,3,neg
0,0,1,0,0,1,0,0,0,0,0,3,0,1,1,2,0,5.33333333333,4.33333333333,3,neg
1,1,1,0,0,0,1,0,0,0,0,7,0,2,0,3,0,7.5,6.25,4,neg
1,0,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,4.0,3.25,4,neg
1,0,1,0,0,0,0,2,0,1,0,4,0,0,1,1,6,5.0,3.0,3,neg
0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,1,1,13.0,11.0,2,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3.5,2.5,2,neg
0,2,1,1,2,0,0,0,0,0,0,2,1,3,1,1,1,7.0,6.25,4,neg
1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,3.33333333333,2.33333333333,3,neg
1,0,0,0,0,0,0,0,0,2,1,4,0,2,0,1,0,7.5,5.5,2,neg
0,0,1,0,0,1,0,0,0,0,0,7,2,2,0,1,1,5.4,4.4,5,neg
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,3.6,2.6,5,neg
0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,2,0,4.5,3.0,2,neg
1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,4.33333333333,3.33333333333,3,neg
1,0,0,1,0,0,2,0,0,0,0,6,0,4,0,1,0,8.66666666667,7.0,3,neg
2,0,0,0,0,1,0,0,0,0,0,9,0,2,1,1,0,8.66666666667,7.66666666667,3,neg
1,0,1,2,0,0,0,0,0,1,0,6,0,2,1,1,0,5.6,4.2,5,neg
1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,5.5,5.0,2,neg
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.5,3.5,2,neg
3,0,0,0,2,0,0,0,0,0,0,5,2,1,1,1,0,8.33333333333,7.33333333333,3,neg
2,1,0,0,0,0,1,0,1,0,0,3,6,0,1,2,1,9.66666666667,8.33333333333,3,neg
1,0,1,0,0,0,1,0,0,0,0,3,0,1,0,1,0,6.5,5.5,2,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2.5,1.5,2,neg
0,0,1,2,1,0,0,0,0,0,0,4,0,1,2,1,3,7.0,6.0,3,neg
0,0,0,0,0,0,1,0,0,0,1,9,1,2,0,2,0,13.0,11.0,2,neg
1,0,1,0,1,0,0,0,0,0,0,2,3,1,0,1,0,5.0,4.33333333333,3,neg
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2.5,1.5,2,neg
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,4.0,3.0,2,neg
1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,4.33333333333,3.66666666667,3,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1.66666666667,1.0,3,neg
1,0,1,1,2,0,2,0,0,0,0,3,0,0,0,1,1,8.0,6.0,2,neg
2,0,0,0,0,0,0,0,0,0,0,10,0,1,0,2,3,5.5,4.75,4,neg
1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,4.5,4.0,2,neg
3,0,0,0,1,0,0,1,0,0,0,7,0,1,0,1,0,8.66666666667,7.66666666667,3,neg
0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,2,0,5.0,4.0,3,neg
4,0,0,3,1,0,0,2,0,0,0,8,0,3,0,2,1,17.5,14.5,2,neg
0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,4.33333333333,3.0,3,neg
0,0,1,0,1,1,1,0,0,0,0,9,3,0,2,2,0,7.25,6.0,4,neg
1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,4.33333333333,3.66666666667,3,neg
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3.0,2.0,2,neg
0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,2,0,6.66666666667,5.66666666667,3,neg
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3.5,3.0,2,neg
1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,4.0,3.0,3,neg
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,3.5,3.0,2,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2.5,2.0,2,neg
1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,0,6.0,5.0,4,neg
0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,1,0,7.0,6.0,2,neg
2,0,1,1,0,0,0,0,0,0,1,6,0,1,0,1,0,4.25,3.5,4,neg
2,0,1,0,1,0,0,0,0,0,0,5,0,4,0,2,0,4.2,3.2,5,neg
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2.5,2.0,2,neg
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,5.5,4.5,2,neg
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.5,3.0,2,neg
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2.5,2.0,2,neg
0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,4.5,3.5,2,neg
0,1,3,2,0,0,0,0,0,0,0,4,0,1,1,1,0,7.0,6.33333333333,3,neg
2,0,2,1,0,0,1,0,0,0,0,2,0,2,0,2,1,11.5,10.5,2,neg
0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,4.0,2.66666666667,3,neg
3,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,0,8.0,7.5,2,neg
2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,5.33333333333,4.66666666667,3,neg
1,0,0,2,0,0,1,0,1,0,3,2,0,1,0,1,0,4.5,3.0,4,neg
1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,2,0,4.33333333333,3.33333333333,3,neg
2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,6.33333333333,5.66666666667,3,neg
1,0,0,1,1,0,0,0,0,0,0,4,0,1,0,1,0,4.25,3.5,4,neg
3,1,0,1,0,0,1,0,0,0,0,5,0,0,0,1,0,9.0,7.66666666667,3,neg
0,1,0,2,1,0,0,2,0,0,0,5,0,0,0,1,0,7.5,5.0,2,neg
1,1,1,1,0,0,0,2,0,0,1,8,0,3,0,1,0,8.5,7.0,4,neg
1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,3.33333333333,2.66666666667,3,neg
0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,6.0,5.5,2,neg
3,1,0,1,2,0,0,0,0,0,0,5,0,5,0,2,0,9.33333333333,8.33333333333,3,neg
2,0,1,0,2,0,1,0,0,2,0,3,1,0,0,1,0,7.33333333333,5.66666666667,3,neg
1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,4.66666666667,4.0,3,neg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,2.0,2,neg
2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,4.33333333333,3.33333333333,3,neg
1,0,0,3,0,0,2,2,0,2,0,8,1,1,1,1,0,18.0,13.0,2,neg
1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,4.66666666667,4.0,3,neg
0,1,0,0,2,0,0,0,0,0,0,10,0,2,5,3,18,4.16666666667,3.33333333333,6,neg
1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,5.0,4.0,3,neg
1,0,1,1,0,0,1,0,0,0,0,9,0,3,0,2,0,5.5,4.5,6,neg
2,0,0,1,0,0,0,0,0,0,0,9,1,1,0,1,0,11.0,10.5,2,neg
0,0,1,0,0,0,1,0,0,2,0,7,0,2,1,1,1,7.66666666667,6.0,3,neg
0,0,2,1,2,0,0,0,0,0,0,4,0,0,0,1,0,8.5,8.0,2,neg
3,0,0,0,1,0,0,0,0,0,1,6,0,2,0,2,1,5.25,4.5,4,neg
2,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,1,5.33333333333,4.66666666667,3,neg
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2.0,1.5,2,neg
0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,5.5,5.0,2,neg
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,3.5,2.5,2,neg
1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,7.0,6.0,2,neg
1,0,2,1,0,1,1,0,0,0,0,9,2,3,0,2,3,6.0,5.0,5,neg
1,0,3,1,0,1,1,0,0,0,1,5,2,2,1,1,0,13.5,11.5,2,neg
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4.5,4.0,2,neg
1,0,2,1,2,0,0,0,0,0,2,5,0,1,0,1,0,6.5,5.5,4,neg
1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,0,6.0,5.0,3,neg
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,4.0,3.5,2,neg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.0,2.0,2,neg
2,2,0,0,0,0,0,0,1,0,0,3,1,1,0,2,0,5.0,4.0,3,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,4.0,3.5,2,neg
0,1,1,0,0,0,1,0,0,0,0,9,0,0,0,1,5,4.5,3.25,4,neg
0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,2,4.5,4.0,2,neg
0,0,2,0,2,0,1,0,0,0,0,9,3,2,0,2,2,9.66666666667,8.33333333333,3,neg
1,0,0,0,2,0,0,0,0,0,2,2,0,3,0,1,0,4.0,3.25,4,neg
0,0,1,0,2,0,0,0,0,0,0,4,2,0,0,1,1,6.66666666667,5.66666666667,3,neg
1,0,0,1,1,0,1,0,0,0,0,3,4,3,0,1,1,6.25,5.0,4,neg
0,2,0,0,0,0,0,0,2,0,0,4,1,1,0,1,1,9.0,7.5,2,neg
2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3.0,2.5,2,neg
1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,8.0,7.5,2,neg
0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,1,0,4.0,3.0,3,neg
0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,1,0,6.5,5.5,2,neg
3,0,0,0,0,1,0,0,0,0,0,5,1,1,0,1,0,6.5,5.5,4,neg
2,1,0,1,1,0,0,0,0,0,0,9,0,1,0,1,0,7.33333333333,6.66666666667,3,neg
0,0,0,0,0,0,0,0,1,0,1,4,2,0,0,1,0,4.0,3.0,3,neg
2,0,0,0,0,0,0,0,0,0,1,8,0,1,0,1,0,4.25,3.25,4,neg
1,0,2,0,2,0,0,0,0,0,0,5,1,3,1,2,1,13.5,12.5,2,neg
2,1,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,7.5,6.0,2,neg
0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,4.0,2.66666666667,3,neg
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3.5,3.0,2,neg
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3.5,2.5,2,neg
